USER,ITEM,QTD
217,160,5
217,168,100
217,169,50
217,217,100
217,244,25
217,246,80
217,221,18
217,268,60
217,271,5
217,236,500
217,238,600
217,256,60
217,269,200
217,286,27500
217,228,30
217,297,10
217,13257,1
217,13256,1
217,35060,113
217,55897,2
217,55898,2
222,21,2
222,24,2
222,48,70
222,51,200
222,60,1
222,101,8
222,102,150
222,104,100
222,107,40
222,115,60
222,116,400
222,139,20
222,140,100
222,141,100
222,142,100
222,143,40
222,148,37
222,149,10
222,150,5
222,160,5
222,168,100
222,169,50
222,217,100
222,244,25
222,246,80
222,221,18
222,268,60
222,271,18
222,236,500
222,238,600
222,256,60
222,269,200
222,286,27500
222,228,30
222,297,10
222,13257,1
222,13256,1
222,35060,113
222,55897,2
222,55898,2
223,21,2
223,24,2
223,48,70
223,51,160
223,60,1
223,101,8
223,102,150
223,104,100
223,107,40
223,115,60
223,116,400
223,139,20
223,140,100
223,141,100
223,142,100
223,143,40
223,148,37
223,149,10
223,150,5
223,160,5
223,168,100
223,169,50
223,217,100
223,244,25
223,246,80
223,221,18
223,268,60
223,271,5
223,236,500
223,238,600
223,256,60
223,269,200
223,286,27500
223,228,30
223,297,10
223,13257,1
223,13256,1
223,35060,113
223,55897,2
223,55898,2
224,102,10
224,104,5
225,104,7
229,104,6
233,168,6
234,116,1
235,140,1
236,51,10
236,140,10
241,149,4
241,150,1
243,139,20
243,142,20
246,21,2
246,24,2
246,48,70
246,51,160
246,60,1
246,101,8
246,102,150
246,104,100
246,107,40
246,115,60
246,116,400
246,139,20
246,140,100
246,141,100
246,142,100
246,143,40
246,148,37
246,149,10
246,150,5
246,160,5
246,168,100
246,169,50
246,217,100
246,244,25
246,246,80
246,221,18
246,268,60
246,271,5
246,236,500
246,238,600
246,256,60
246,269,200
246,286,27500
246,228,30
246,297,10
246,13257,1
246,13256,1
246,35060,113
246,55897,2
246,55898,2
251,102,2
251,217,2
256,104,5
256,149,1
256,217,10
256,228,6
256,55897,2
257,21,2
257,24,2
257,48,70
257,51,160
257,60,1
257,101,8
257,102,150
257,104,100
257,107,40
257,115,60
257,116,400
257,139,20
257,140,100
257,141,100
257,142,100
257,143,40
257,148,37
257,149,10
257,150,5
257,160,5
257,168,100
257,169,50
257,217,100
257,244,25
257,246,80
257,221,18
257,268,60
257,271,5
257,236,500
257,238,600
257,256,60
257,269,200
257,286,27500
257,228,30
257,297,10
257,13257,1
257,13256,1
257,35060,113
257,55897,2
257,55898,2
259,21,2
259,24,2
259,48,70
259,51,160
259,60,1
259,101,8
259,102,150
259,104,100
259,107,40
259,115,60
259,116,400
259,139,20
259,140,100
259,141,100
259,142,100
259,143,40
259,148,37
259,149,10
259,150,5
259,160,5
259,168,100
259,169,50
259,217,100
259,244,25
259,246,80
259,221,18
259,268,60
259,271,5
259,236,500
259,238,600
259,256,60
259,269,200
259,286,27500
259,228,30
259,297,10
259,13257,1
259,13256,1
259,35060,113
259,55897,2
259,55898,2
261,149,3
271,104,15
271,140,25
271,149,5
271,238,15
275,21,2
275,24,2
275,48,70
275,51,160
275,60,1
275,101,8
275,102,150
275,104,100
275,107,40
275,115,60
275,116,400
275,139,20
275,140,100
275,141,100
275,142,100
275,143,40
275,148,37
275,149,10
275,150,5
275,160,5
275,168,100
275,169,50
275,217,100
275,244,25
275,246,80
275,221,18
275,268,60
275,271,5
275,236,500
275,238,600
275,256,60
275,269,200
275,286,27500
275,228,30
275,297,10
275,13257,1
275,13256,1
275,35060,113
275,55897,2
275,55898,2
277,116,20
277,256,50
280,51,15
280,116,15
280,140,8
281,51,2
281,116,1
281,140,2
281,141,2
281,256,10
40,21,2
40,24,2
40,48,70
40,51,160
40,60,1
40,101,30
40,102,150
40,104,100
40,107,40
40,115,60
40,116,400
40,139,20
40,140,100
40,141,100
40,142,100
40,143,40
40,148,37
40,149,10
40,150,5
40,160,5
40,168,100
40,169,50
40,217,100
40,244,25
40,246,80
40,221,18
40,268,60
40,271,5
40,236,500
40,238,600
40,256,60
40,269,200
40,286,27500
40,228,30
40,297,10
40,13257,1
40,13256,1
40,35060,113
40,55897,2
40,55898,2
45,116,100
45,256,80
47,104,20
47,116,25
47,236,10
50,104,5
50,116,5
50,217,10
55,51,20
55,139,15
55,142,15
55,228,1
55,297,2
56,21,2
56,24,2
56,48,70
56,51,160
56,60,1
56,101,8
56,102,150
56,104,100
56,107,40
56,115,60
56,116,400
56,139,20
56,140,100
56,141,100
56,142,100
56,143,40
56,148,37
56,149,10
56,150,5
56,160,5
56,168,100
56,169,50
56,217,100
56,244,25
56,246,80
56,221,18
56,268,60
56,271,5
56,236,500
56,238,600
56,256,60
56,269,200
56,286,27500
56,228,30
56,297,10
56,13257,1
56,13256,1
56,35060,113
56,55897,2
56,55898,2
57,51,50
57,149,2
69,140,5
73,21,2
73,24,2
73,48,70
73,51,160
73,60,1
73,101,8
73,102,150
73,104,100
73,107,40
73,115,60
73,116,400
73,139,20
73,140,100
73,141,100
73,142,100
73,143,40
73,148,37
73,149,10
73,150,5
73,160,5
73,168,100
73,169,50
73,217,100
73,244,25
73,246,80
73,221,18
73,268,60
73,271,5
73,236,500
73,238,600
73,256,60
73,269,200
73,286,27500
73,228,30
73,297,10
73,13257,1
73,13256,1
73,35060,113
73,55897,2
73,55898,2
75,104,10
77,228,3
80,107,20
80,116,100
80,143,20
80,236,15
80,297,3
81,149,2
83,21,2
83,24,2
83,48,70
83,51,160
83,60,1
83,101,8
83,102,150
83,104,100
83,107,40
83,115,60
83,116,400
83,139,20
83,140,100
83,141,100
83,142,100
83,143,40
83,148,37
83,149,10
83,150,5
83,160,5
83,168,100
83,169,50
83,217,100
83,244,25
83,246,80
83,221,18
83,268,60
83,271,5
83,236,500
83,238,600
83,256,60
83,269,200
83,286,27500
83,228,30
83,297,10
83,13257,1
83,13256,1
83,35060,113
83,55897,2
83,55898,2
88,116,10
91,116,5
91,140,5
91,268,6
91,269,200
91,228,12
96,102,10
96,104,15
96,116,5
96,149,2
96,150,2
96,217,10
96,246,10
96,268,6
96,238,5
96,228,6
97,21,2
97,24,2
97,48,70
97,51,160
97,60,1
97,101,8
97,102,150
97,104,100
97,107,40
97,115,60
97,116,400
97,139,20
97,140,100
97,141,100
97,142,100
97,143,40
97,148,37
97,149,10
97,150,5
97,160,5
97,168,100
97,169,50
97,217,100
97,244,25
97,246,80
97,221,18
97,268,60
97,271,5
97,236,500
97,238,600
97,256,60
97,269,200
97,286,27500
97,228,30
97,297,10
97,13257,1
97,13256,1
97,35060,113
97,55897,2
97,55898,2
100,143,3
100,150,2
104,102,2
104,104,10
104,116,3
104,149,1
106,148,1
106,217,10
106,268,6
107,116,50
107,256,50
109,116,50
109,256,50
110,116,50
110,256,50
111,141,4
111,297,25
113,104,20
113,116,30
113,149,5
113,217,20
113,236,10
113,297,1
114,21,2
114,24,2
114,48,70
114,51,160
114,60,1
114,101,8
114,102,150
114,104,100
114,107,40
114,115,60
114,116,400
114,139,20
114,140,100
114,141,100
114,142,100
114,143,40
114,148,37
114,149,10
114,150,5
114,160,5
114,168,100
114,169,50
114,217,100
114,244,25
114,246,80
114,221,18
114,268,60
114,271,5
114,236,500
114,238,600
114,256,60
114,269,200
114,286,27500
114,228,30
114,297,10
114,13257,1
114,13256,1
114,35060,113
114,55897,2
114,55898,2
115,116,100
115,256,100
119,116,100
122,139,2
122,140,20
122,150,10
122,228,18
122,297,10
126,139,1
126,140,1
126,142,1
126,143,1
134,51,5
134,140,10
134,149,2
134,150,2
134,297,5
135,140,5
802,104,1
803,236,3
811,140,10
811,141,5
813,104,10
813,116,10
816,140,1
816,149,2
816,150,2
821,104,1
821,140,1
821,169,2
821,228,6
822,21,2
822,24,2
822,48,70
822,51,160
822,60,1
822,101,8
822,102,150
822,104,100
822,107,40
822,115,60
822,116,400
822,139,20
822,140,100
822,141,100
822,142,100
822,143,40
822,148,37
822,149,10
822,150,5
822,160,5
822,168,100
822,169,50
822,217,100
822,244,25
822,246,80
822,221,18
822,268,60
822,271,5
822,236,500
822,238,600
822,256,60
822,269,200
822,286,27500
822,228,30
822,297,10
822,13257,1
822,13256,1
822,35060,113
822,55897,2
822,55898,2
824,116,5
824,140,5
824,217,5
825,104,20
825,142,10
825,149,2
825,217,20
825,271,18
825,236,5
825,228,6
825,13257,1
825,13256,1
827,140,1
827,141,1
827,236,1
829,116,30
829,140,1
829,256,1
829,269,10
832,149,3
832,150,1
843,104,100
843,142,100
843,149,2
843,217,100
843,236,50
843,228,12
843,55897,1
847,21,2
847,24,2
847,48,70
847,51,160
847,60,1
847,101,8
847,102,150
847,104,100
847,107,40
847,115,60
847,116,400
847,139,20
847,140,100
847,141,100
847,142,100
847,143,40
847,148,37
847,149,10
847,150,5
847,160,5
847,168,100
847,169,50
847,217,100
847,244,25
847,246,80
847,221,18
847,268,60
847,271,5
847,236,500
847,238,600
847,256,60
847,269,200
847,286,27500
847,228,30
847,297,10
847,13257,1
847,13256,1
847,35060,113
847,55897,2
847,55898,2
850,140,15
850,236,10
850,269,12
855,169,2
862,150,1
862,244,1
865,140,6
865,268,1
867,139,1
867,150,2
867,168,1
877,104,15
877,107,30
877,139,6
877,140,5
877,142,6
877,246,20
884,51,40
886,21,2
886,24,2
886,48,70
886,51,160
886,60,1
886,101,8
886,102,150
886,104,100
886,107,40
886,115,60
886,116,400
886,139,20
886,140,100
886,141,100
886,142,100
886,143,40
886,148,37
886,149,10
886,150,5
886,160,5
886,168,100
886,169,50
886,217,100
886,244,25
886,246,80
886,221,18
886,268,60
886,271,5
886,236,500
886,238,600
886,256,60
886,269,200
886,286,27500
886,228,30
886,297,10
886,13257,1
886,13256,1
886,35060,113
886,55897,2
886,55898,2
887,21,2
887,24,2
887,48,70
887,51,160
887,60,1
887,101,8
887,102,150
887,104,100
887,107,40
887,115,60
887,116,400
887,139,20
887,140,100
887,141,100
887,142,100
887,143,40
887,148,37
887,149,10
887,150,5
887,160,5
887,168,100
887,169,50
887,217,100
887,244,25
887,246,80
887,221,18
887,268,60
887,271,5
887,236,500
887,238,600
887,256,60
887,269,200
887,286,27500
887,228,30
887,297,10
887,13257,1
887,13256,1
887,35060,113
887,55897,2
887,55898,2
888,217,10
888,297,5
902,116,20
906,149,4
906,228,1
909,21,2
909,24,2
909,48,70
909,51,160
909,60,1
909,101,8
909,102,150
909,104,100
909,107,40
909,115,60
909,116,400
909,139,20
909,140,100
909,141,100
909,142,100
909,143,40
909,148,37
909,149,10
909,150,5
909,160,5
909,168,100
909,169,50
909,217,100
909,244,25
909,246,80
909,221,18
909,268,60
909,271,5
909,236,500
909,238,600
909,256,60
909,269,200
909,286,27500
909,228,30
909,297,10
909,13257,1
909,13256,1
909,35060,113
909,55897,2
909,55898,2
917,116,10
917,150,2
921,140,100
921,141,1
921,150,2
921,228,6
922,141,10
923,236,6
923,297,2
927,116,2
927,140,12
927,168,10
927,269,15
928,228,6
929,149,3
930,51,10
930,101,10
930,104,30
930,107,10
930,149,2
930,217,20
930,244,1
930,236,20
930,238,10
930,228,12
930,297,5
931,51,10
931,228,6
935,104,1
939,217,1
939,236,1
941,21,2
941,24,2
941,48,70
941,51,160
941,60,1
941,101,8
941,102,150
941,104,100
941,107,40
941,115,60
941,116,400
941,139,20
941,140,100
941,141,100
941,142,100
941,143,40
941,148,37
941,149,10
941,150,5
941,160,5
941,168,100
941,169,50
941,217,100
941,244,25
941,246,80
941,221,18
941,268,60
941,271,5
941,236,500
941,238,600
941,256,60
941,269,200
941,286,27500
941,228,30
941,297,10
941,13257,1
941,13256,1
941,35060,113
941,55897,2
941,55898,2
942,104,4
942,116,5
942,268,1
943,116,1
946,21,2
946,24,2
946,48,70
946,51,160
946,60,1
946,101,8
946,102,150
946,104,100
946,107,40
946,115,60
946,116,400
946,139,20
946,140,100
946,141,100
946,142,100
946,143,40
946,148,37
946,149,10
946,150,5
946,160,5
946,168,100
946,169,50
946,217,100
946,244,25
946,246,80
946,221,18
946,268,60
946,271,5
946,236,500
946,238,600
946,256,60
946,269,200
946,286,27500
946,228,30
946,297,10
946,13257,1
946,13256,1
946,35060,113
946,55897,2
946,55898,2
951,51,10
951,104,30
951,116,25
951,139,5
951,140,10
951,143,3
951,149,1
951,168,1
951,217,20
951,268,1
951,236,25
951,238,20
951,228,2
955,236,10
957,140,15
957,150,5
957,168,12
958,228,6
960,21,2
960,24,2
960,48,70
960,51,160
960,60,1
960,101,8
960,102,150
960,104,100
960,107,40
960,115,60
960,116,400
960,139,20
960,140,100
960,141,100
960,142,100
960,143,40
960,148,37
960,149,10
960,150,5
960,160,5
960,168,100
960,169,50
960,217,100
960,244,25
960,246,80
960,221,18
960,268,60
960,271,5
960,236,500
960,238,600
960,256,60
960,269,200
960,286,27500
960,228,30
960,297,10
960,13257,1
960,13256,1
960,35060,113
960,55897,2
960,55898,2
965,21,2
965,24,2
965,48,70
965,51,160
965,60,1
965,101,8
965,102,150
965,104,100
965,107,40
965,115,60
965,116,400
965,139,20
965,140,100
965,141,100
965,142,100
965,143,40
965,148,37
965,149,10
965,150,5
965,160,5
965,168,100
965,169,50
965,217,100
965,244,25
965,246,80
965,221,18
965,268,60
965,271,5
965,236,500
965,238,600
965,256,60
965,269,200
965,286,27500
965,228,30
965,297,10
965,13257,1
965,13256,1
965,35060,113
965,55897,2
965,55898,2
966,101,30
966,102,5
966,104,50
966,139,50
966,142,50
966,150,1
966,217,50
966,236,40
967,116,10
967,168,5
967,268,4
967,236,2
967,228,2
969,21,2
969,24,2
969,48,70
969,51,160
969,60,1
969,101,8
969,102,150
969,104,100
969,107,40
969,115,60
969,116,400
969,139,20
969,140,100
969,141,100
969,142,100
969,143,40
969,148,37
969,149,10
969,150,5
969,160,5
969,168,100
969,169,50
969,217,100
969,244,25
969,246,80
969,221,18
969,268,60
969,271,5
969,236,500
969,238,600
969,256,60
969,269,200
969,286,27500
969,228,30
969,297,10
969,13257,1
969,13256,1
969,35060,113
969,55897,2
969,55898,2
970,104,3
971,140,33
971,168,10
971,246,20
971,238,1
971,269,30
973,116,5
973,256,5
975,169,2
975,268,1
975,228,1
976,116,1
979,51,5
979,140,5
979,269,10
981,139,5
981,142,5
985,104,10
987,217,30
989,51,1
994,51,50
994,140,20
994,142,5
994,149,5
994,150,5
1003,21,2
1003,24,2
1003,48,70
1003,51,160
1003,60,1
1003,101,8
1003,102,150
1003,104,100
1003,107,40
1003,115,60
1003,116,400
1003,139,20
1003,140,100
1003,141,100
1003,142,100
1003,143,40
1003,148,37
1003,149,10
1003,150,5
1003,160,5
1003,168,100
1003,169,50
1003,217,100
1003,244,25
1003,246,80
1003,221,18
1003,268,60
1003,271,5
1003,236,500
1003,238,600
1003,256,60
1003,269,200
1003,286,27500
1003,228,30
1003,297,10
1003,13257,1
1003,13256,1
1003,35060,113
1003,55897,2
1003,55898,2
461,104,10
468,104,5
468,149,10
468,217,10
468,228,6
469,101,10
469,104,20
469,107,20
469,236,10
472,21,2
472,24,2
472,48,70
472,51,160
472,60,1
472,101,8
472,102,150
472,104,100
472,107,40
472,115,60
472,116,400
472,139,20
472,140,100
472,141,100
472,142,100
472,143,40
472,148,37
472,149,10
472,150,5
472,160,5
472,168,100
472,169,50
472,217,100
472,244,25
472,246,80
472,221,18
472,268,60
472,271,5
472,236,500
472,238,600
472,256,60
472,269,200
472,286,27500
472,228,30
472,297,10
472,13257,1
472,13256,1
472,35060,113
472,55897,2
472,55898,2
474,101,50
474,104,100
474,116,30
474,149,1
474,217,80
474,268,2
474,236,100
474,238,30
474,256,10
474,228,1
479,101,10
479,116,1
479,140,10
481,51,10
481,104,20
481,116,20
481,150,1
481,268,8
481,228,6
483,116,5
483,140,5
483,149,1
483,150,1
483,256,15
485,102,15
485,104,20
485,139,5
485,142,10
485,217,30
485,268,6
485,236,20
485,228,6
485,297,1
487,51,10
487,116,1
487,268,12
487,228,12
489,169,5
490,104,40
490,115,60
491,116,5
491,217,5
491,256,5
491,228,1
492,21,2
492,24,2
492,48,70
492,51,160
492,60,1
492,101,8
492,102,150
492,104,100
492,107,40
492,115,60
492,116,400
492,139,20
492,140,100
492,141,100
492,142,100
492,143,40
492,148,37
492,149,10
492,150,5
492,160,5
492,168,100
492,169,50
492,217,100
492,244,25
492,246,80
492,221,18
492,268,60
492,271,5
492,236,500
492,238,600
492,256,60
492,269,200
492,286,27500
492,228,30
492,297,10
492,13257,1
492,13256,1
492,35060,113
492,55897,2
492,55898,2
493,21,2
493,24,2
493,48,70
493,51,160
493,60,1
493,101,8
493,102,150
493,104,100
493,107,40
493,115,60
493,116,400
493,139,20
493,140,100
493,141,100
493,142,100
493,143,40
493,148,37
3100,60,1
3100,101,8
3100,102,150
3100,104,150
3100,107,40
3100,115,60
3100,116,400
3100,139,20
3100,140,100
3100,141,100
3100,142,100
3100,143,40
3100,148,37
3100,149,10
3100,150,5
3100,160,5
3100,168,100
3100,169,50
3100,217,200
3100,244,25
3100,246,80
3100,221,18
3100,268,60
3100,271,5
3100,236,500
3100,238,600
3100,256,60
3100,269,200
3100,286,27500
3100,228,30
3100,297,10
3100,13257,1
3100,13256,1
3100,35060,113
3100,55897,2
3100,55898,2
3102,116,1
3102,140,1
3104,150,1
3104,246,5
3106,116,50
3107,21,2
3107,24,2
3107,48,70
3107,51,160
3107,60,1
3107,101,8
3107,102,150
3107,104,100
3107,107,40
3107,115,60
3107,116,400
3107,139,20
3107,140,100
3107,141,100
3107,142,100
3107,143,40
3107,148,37
3107,149,10
3107,150,5
3107,160,5
3107,168,100
3107,169,50
3107,217,100
3107,244,25
3107,246,80
3107,221,18
3107,268,60
3107,271,5
3107,236,500
3107,238,600
3107,256,60
3107,269,200
3107,286,27500
3107,228,30
3107,297,10
3107,13257,1
3107,13256,1
3107,35060,113
3107,55897,2
3107,55898,2
3109,149,1
3109,150,1
3110,21,2
3110,24,2
3110,48,70
3110,51,160
3110,60,1
3110,101,8
3110,102,150
3110,104,100
3110,107,40
3110,115,60
3110,116,400
3110,139,20
3110,140,250
3110,141,100
3110,142,100
3110,143,40
3110,148,37
3110,149,10
3110,150,5
3110,160,5
3110,168,100
3110,169,50
3110,217,100
3110,244,25
3110,246,80
3110,221,18
3110,268,60
3110,271,5
3110,236,500
3110,238,600
3110,256,60
3110,269,200
3110,286,27500
3110,228,30
3110,297,10
3110,13257,1
3110,13256,1
3110,35060,113
3110,55897,2
3110,55898,2
3111,51,10
3111,116,20
3111,140,15
3112,140,10
